"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"VaccDscaff4-snap-gene-418.41" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff4-snap-gene-418.42" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-418.43" 1.13225421970997 -3.77656779654779 3.59331620596699 -1.05099790279422 0.293259553047766 NA
"VaccDscaff4-snap-gene-418.44" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-418.45" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-418.48" 6.98986858465184 0.856899806212893 1.22054731021989 0.702061934869626 0.482640539663699 0.792834540979611
"VaccDscaff4-snap-gene-419.39" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-419.41" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-419.43" 1.20595421806599 3.66846769176678 3.52527165084667 1.04061986000021 0.298052010242466 NA
"VaccDscaff4-snap-gene-42.35" 0.178314335599442 -1.14680795831178 4.0804728567969 -0.28104780954529 0.778673730280535 NA
"VaccDscaff4-snap-gene-42.36" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-42.37" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-42.40" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-420.26" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-420.27" 0.956866848363101 -2.29049119850154 3.54969291385762 -0.645264605723979 0.518755725421108 NA
"VaccDscaff4-snap-gene-420.28" 22.714252513211 -2.32451008400707 0.773686291949729 -3.00446073323748 0.00266052098650067 0.0255923498075796
"VaccDscaff4-snap-gene-421.31" 3.64118610985259 0.470328354184729 1.48208400374533 0.317342575047147 0.750983675316963 0.922558629306632
"VaccDscaff4-snap-gene-421.35" 21.570904094551 2.46821736166372 0.911078043825241 2.70911737846375 0.00674624679599547 0.0522589279986976
"VaccDscaff4-snap-gene-421.36" 1.61922875129355 0.350170702272833 2.89755917211968 0.120850233410995 0.90380966113882 NA
"VaccDscaff4-snap-gene-422.21" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff4-snap-gene-422.22" 3.87285599069498 1.76516823142396 1.71066004862331 1.03186383106598 0.302135911760986 0.638395283423238
"VaccDscaff4-snap-gene-423.41" 1.59543038777517 -3.14359796001582 2.47998596834305 -1.26758699450068 0.204945478770053 NA
"VaccDscaff4-snap-gene-423.44" 583.855988181571 0.605145746301009 0.476842488409058 1.26906842617994 0.204416660222546 0.515789575765986
"VaccDscaff4-snap-gene-423.48" 4.79117563237877 -0.317113869761945 1.46645206152588 -0.216245643537764 0.828796276718375 0.949894295434463
"VaccDscaff4-snap-gene-424.33" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-424.36" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-425.50" 0.728341260336339 -0.513597355557615 3.90807834659006 -0.131419411283233 0.895443533851536 NA
"VaccDscaff4-snap-gene-425.51" 1.43458413047672 -0.449284807490038 2.73537007091321 -0.164250099928908 0.869534262575302 NA
"VaccDscaff4-snap-gene-426.44" 3.48441885618803 -0.921459418419491 1.66161200394885 -0.554557511759441 0.579197357593604 0.85087547538209
"VaccDscaff4-snap-gene-426.45" 4.72409777272782 0.449037855439763 1.7263170321281 0.260113204633227 0.794776452593038 0.938726198108261
"VaccDscaff4-snap-gene-426.46" 0.867615664371481 -0.934295882256471 3.64808226252475 -0.256106034629238 0.797868962387671 NA
"VaccDscaff4-snap-gene-426.47" 1.61262646598365 0.317238028944003 2.61565096214227 0.121284541988041 0.903465663335415 NA
"VaccDscaff4-snap-gene-426.48" 0.602977109032994 2.66857171848854 3.97297886571134 0.671680320658024 0.501787232236116 NA
"VaccDscaff4-snap-gene-426.49" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-426.50" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-426.51" 0.607491855890202 2.67858307823812 3.97252472304985 0.674277258161825 0.500135059658115 NA
"VaccDscaff4-snap-gene-428.74" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-428.80" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-428.81" 23.4778091578338 -3.33252032113246 0.793613910016569 -4.19917075428137 2.67894250264069e-05 0.000502400292283223
"VaccDscaff4-snap-gene-428.84" 66.8274628392165 -1.99050175587644 0.769222495974175 -2.58768011374341 0.00966246654648901 0.0688517156663015
"VaccDscaff4-snap-gene-428.85" 1.66719722650829 -4.331329154734 2.8138151150221 -1.53930836877318 0.123729031845865 NA
"VaccDscaff4-snap-gene-428.86" 2.00256325281345 -4.57779156351786 2.41113948593504 -1.89860088568978 0.057616971883449 NA
"VaccDscaff4-snap-gene-44.66" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-44.76" 0.141531777463746 -1.14680795831178 4.0804728567969 -0.28104780954529 0.778673730280535 NA
"VaccDscaff4-snap-gene-46.62" 0.150744277258248 0.776745393330706 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff4-snap-gene-46.63" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-46.64" 10.7655448936908 0.192148070210631 0.912424049819946 0.210590755744052 0.833206626399461 0.950628723028064
"VaccDscaff4-snap-gene-47.48" 10.6244107364967 1.2193905877891 1.13129367318054 1.07787271925678 0.28109056148169 0.6131568645493
"VaccDscaff4-snap-gene-47.53" 0.58505402455942 0.0421392038082522 4.01657763993193 0.0104913206181585 0.991629290814223 NA
"VaccDscaff4-snap-gene-48.48" 3.22593181423694 1.63434357989872 2.08124633157712 0.785271572663986 0.432294359359081 0.751878111253583
"VaccDscaff4-snap-gene-48.53" 6.54451617842061 -0.488304876035692 1.14160793995513 -0.427734302596814 0.668844572805524 0.89080246139035
"VaccDscaff4-snap-gene-48.55" 0.58505402455942 0.0421392038082522 4.01657763993193 0.0104913206181585 0.991629290814223 NA
"VaccDscaff4-snap-gene-49.24" 88.2375382346363 0.301741106004593 0.52282076324544 0.577140632540142 0.563844457700354 0.843608542186725
"VaccDscaff4-snap-gene-49.27" 0.303745927945101 1.67821185612022 4.03725257372428 0.415681661098578 0.677642962429156 NA
"VaccDscaff4-snap-gene-5.41" 0.566127109854984 -2.78449637817171 3.98629820550247 -0.698516828050682 0.484854037649929 NA
"VaccDscaff4-snap-gene-5.46" 11.7026273536529 -0.0620712770668603 0.952112043313635 -0.0651932485286434 0.948020136588768 0.985445609802607
"VaccDscaff4-snap-gene-5.49" 3.57867354980589 -3.43798800189801 1.87261036453514 -1.83593344723982 0.066367500205908 0.26061454301636
"VaccDscaff4-snap-gene-50.40" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-50.41" 3.08237072457303 -5.19791763962385 2.33207696239877 -2.22887911652678 0.0258219489735315 0.136101626460723
"VaccDscaff4-snap-gene-50.43" 0.911237783835303 3.26367319891614 3.91454754321648 0.833729355151596 0.404433512266392 NA
"VaccDscaff4-snap-gene-51.44" 0.754725216522104 2.99226424540573 3.81882970486883 0.783555297475227 0.433301094676192 NA
"VaccDscaff4-snap-gene-51.47" 0.603980939263856 2.67080376871742 3.9728773451516 0.672259306463817 0.501418631188729 NA
"VaccDscaff4-snap-gene-51.49" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-52.28" 0.586809482872593 0.0494115086130559 4.01592545678186 0.0123038908826389 0.990183163115735 NA
"VaccDscaff4-snap-gene-52.29" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-52.30" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-53.26" 0.812247563116535 0.358746703138469 3.75102509535624 0.0956396435690596 0.923806778483315 NA
"VaccDscaff4-snap-gene-53.27" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-53.29" 9.66808118482295 6.67142859768606 1.61418218498045 4.13300844214612 3.58045569709563e-05 0.000634342063053797
"VaccDscaff4-snap-gene-54.55" 0.904465663549491 3.25343204863204 3.92558678652824 0.828775983197497 0.4072311807306 NA
"VaccDscaff4-snap-gene-54.59" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-54.61" 2.9651496555855 2.73412613554379 2.46033504252713 1.1112820360984 0.266446969253074 0.596922810099935
"VaccDscaff4-snap-gene-54.68" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-55.44" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-55.47" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-56.23" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-57.42" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-58.34" 11.4258422016155 -0.296513186094518 0.971479566189094 -0.305218139849998 0.760200017563343 0.926341314170125
"VaccDscaff4-snap-gene-58.35" 1.06988601359665 -3.67841080218812 3.67989578279007 -0.99959646123434 0.317505836401278 NA
"VaccDscaff4-snap-gene-58.41" 1.6248492118799 0.856976672620877 2.6131352203058 0.32794960856277 0.742949763838633 NA
"VaccDscaff4-snap-gene-59.38" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-59.39" 25.6964576076128 -1.74193466932625 0.942615370723821 -1.84798033580615 0.0646051875815185 0.256807036175265
"VaccDscaff4-snap-gene-59.43" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-59.44" 9.2267323970153 -1.26287595639762 1.23532767747272 -1.02230038185597 0.30663875256718 0.642977375066318
"VaccDscaff4-snap-gene-6.25" 1.33125092832702 -1.77945474618922 2.86268843825976 -0.621602659376706 0.53420317191202 NA
"VaccDscaff4-snap-gene-6.28" 1.95028009848264 2.46993993031748 2.51375816897857 0.982568634007108 0.325819788058488 NA
"VaccDscaff4-snap-gene-6.29" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-6.30" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-60.46" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-60.47" 1.24718408201658 -0.088114934822842 2.88410410048562 -0.0305519259197355 0.975626881791544 NA
"VaccDscaff4-snap-gene-60.53" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-61.47" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-61.48" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-61.52" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-62.47" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-63.36" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-63.37" 0.356628671198884 -2.09026393813598 4.03455405093709 -0.518090453553467 0.604395160562564 NA
"VaccDscaff4-snap-gene-63.38" 0.15187296397255 0.776745393330707 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff4-snap-gene-63.39" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-63.45" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-63.47" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-63.48" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-63.49" 0.452232831774745 2.25363334320745 3.99480231930343 0.564141392508357 0.572657909899848 NA
"VaccDscaff4-snap-gene-64.27" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-64.29" 5.27744212027047 0.414917998770194 1.28738574960129 0.322295006682104 0.747229215582868 0.919939768533143
"VaccDscaff4-snap-gene-64.30" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-65.53" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-65.54" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-65.57" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-65.58" 3.71341356570632 0.386639462307243 1.59241545568509 0.242800621487879 0.808159854098202 0.944215017306197
"VaccDscaff4-snap-gene-65.63" 21.4013065784806 -0.24365723894162 0.801004460069552 -0.304189615773754 0.760983435642438 0.926406994346853
"VaccDscaff4-snap-gene-66.28" 5.40143053151965 2.09347906371315 1.65575660153277 1.26436401447844 0.206099402787952 0.518161774581351
"VaccDscaff4-snap-gene-67.20" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-67.23" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-69.31" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-69.33" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-69.35" 4.07337212121895 2.59395703386122 1.89098418505965 1.37174972395626 0.170141363279839 0.469104044471556
"VaccDscaff4-snap-gene-7.26" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-7.29" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-7.32" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-70.23" 2.82979959971503 1.9297023056764 2.0387364322601 0.946518772677827 0.343884051901091 0.680342908352191
"VaccDscaff4-snap-gene-71.26" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-71.27" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-73.33" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-73.34" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-73.35" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-73.36" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-73.37" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-74.38" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-74.39" 0.201248471097638 -1.14680795831178 4.0804728567969 -0.28104780954529 0.778673730280535 NA
"VaccDscaff4-snap-gene-74.43" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-75.27" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-75.28" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-76.43" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-76.45" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-76.47" 0.150995234815964 0.776745393330707 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff4-snap-gene-77.34" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-78.31" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-79.32" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-79.35" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-79.36" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-8.19" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-82.45" 0.887044494191348 1.03695259841242 3.63113104067593 0.285572893623633 0.775205266980605 NA
"VaccDscaff4-snap-gene-82.48" 4.90269638870198 -3.91979753596514 1.70527781982483 -2.29862693949059 0.0215261324531008 0.120682044179281
"VaccDscaff4-snap-gene-82.50" 0.301990469631928 1.67093956508304 4.03790131463183 0.413813868860089 0.67901042623145 NA
"VaccDscaff4-snap-gene-82.51" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-83.32" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-83.34" 0.141531777463746 -1.14680795831178 4.0804728567969 -0.28104780954529 0.778673730280535 NA
"VaccDscaff4-snap-gene-83.35" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-83.39" 2.63884223612102 0.071847738690929 1.81410752460264 0.0396050056110464 0.968408036671334 0.991816844310846
"VaccDscaff4-snap-gene-83.40" 0.790436503384625 -1.9865137389879 3.45013678889118 -0.575778254759093 0.56476507338731 NA
"VaccDscaff4-snap-gene-84.48" 73.3058424649855 0.531458307790819 0.542562637464542 0.979533552613178 0.327316418564027 0.664671419922608
"VaccDscaff4-snap-gene-85.49" 41.7758839877539 -0.844142350967812 0.639713565808127 -1.31956299832635 0.18698096360532 0.49403130789586
"VaccDscaff4-snap-gene-86.37" 5.77600353398455 -0.807688438200291 1.48113427585801 -0.545317498464078 0.5855351712549 0.853951746890442
"VaccDscaff4-snap-gene-86.38" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-86.39" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-86.41" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-9.49" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-9.52" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-9.54" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-9.56" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-90.29" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-90.31" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-90.32" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-91.33" 1.27011260656676 -1.68886876873596 2.88288710082616 -0.585825497034543 0.557992787720109 NA
"VaccDscaff4-snap-gene-91.35" 11.4033841360293 -7.08867564306433 1.57162031380282 -4.51042505674413 6.46978557908952e-06 0.000145626364734295
"VaccDscaff4-snap-gene-92.41" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-92.42" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-92.44" 28.1075042560465 1.24781361210321 0.715445106593137 1.74410810920931 0.0811402403019422 0.299196390154032
"VaccDscaff4-snap-gene-92.46" 0 NA NA NA NA NA
"VaccDscaff4-snap-gene-92.49" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff4-snap-gene-92.50" 7.22155686715978 -0.614577823160473 1.13723508129935 -0.540414056219835 0.588911516283659 0.856641495222751
"VaccDscaff4-snap-gene-94.31" 6.31667041107666 -1.1567282853189 1.35198081715401 -0.855580397770644 0.392229916372967 0.724184321477546
"VaccDscaff4-snap-gene-94.32" 1.27378599717371 -3.94620857536654 3.44224068969161 -1.14640692825001 0.251626817346371 NA
"VaccDscaff6-augustus-gene-0.14" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-1.18" 0.602977109032994 2.66857171848854 3.97297886571134 0.671680320658024 0.501787232236116 NA
"VaccDscaff6-augustus-gene-10.17" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-10.18" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff6-augustus-gene-10.19" 0.150995234815964 0.776745393330707 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff6-augustus-gene-10.20" 0.356628671198884 -2.09026393813598 4.03455405093709 -0.518090453553467 0.604395160562564 NA
"VaccDscaff6-augustus-gene-100.20" 3.14322476595858 1.77544411071646 2.37203734456731 0.748489105697585 0.454165193840759 0.772240277101943
"VaccDscaff6-augustus-gene-100.21" 1.91219708820636 1.96837026499243 2.52766402805246 0.778730971817105 0.436138207534721 NA
"VaccDscaff6-augustus-gene-100.22" 2.33424155200449 -0.648364413201761 2.33450180633389 -0.27773138210587 0.781218568507157 NA
"VaccDscaff6-augustus-gene-101.19" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-102.12" 26.5549706295696 -2.05614389723309 0.712291809873388 -2.88665946839762 0.0038935538250362 0.0342564759911769
"VaccDscaff6-augustus-gene-102.15" 3.04022171349803 0.888038087103085 1.95146101482282 0.455063196424507 0.649063774440767 0.883941833665507
"VaccDscaff6-augustus-gene-103.20" 2.66518961443802 -4.99269313588185 2.17559494644264 -2.29486336325863 0.0217409559905595 0.121585827244368
"VaccDscaff6-augustus-gene-103.21" 0.823085053792754 -0.782411062991546 3.15479840011132 -0.24800667547059 0.804129241851917 NA
"VaccDscaff6-augustus-gene-103.22" 2.60162520391221 1.59470907964046 2.07782234585014 0.767490581100659 0.442789891152592 0.76171953397405
"VaccDscaff6-augustus-gene-103.23" 9.27399543769282 -3.85182120679313 1.34571473326348 -2.86228656905027 0.00420596429744149 0.0362320058329456
"VaccDscaff6-augustus-gene-104.21" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-104.24" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-104.25" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-106.22" 2.74623639400796 -1.83300094214333 1.96699713684284 -0.931877788640516 0.351399687604994 0.687741285750612
"VaccDscaff6-augustus-gene-106.25" 2.14489991240588 0.385198149674351 2.17831862541839 0.176832785240665 0.859639735952377 NA
"VaccDscaff6-augustus-gene-106.27" 2.21115677963707 0.634399418635578 2.11926603447095 0.299348646331676 0.76467404083789 NA
"VaccDscaff6-augustus-gene-107.24" 1.26674951940901 -2.76988795952724 2.92330996529348 -0.947517708492183 0.343375036946856 NA
"VaccDscaff6-augustus-gene-107.26" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-107.27" 2.11142371184634 4.47652514306063 2.61294587327928 1.7132100549188 0.0866739024812344 NA
"VaccDscaff6-augustus-gene-108.19" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-108.20" 3.15066690504622 0.430630858016757 1.61380160239175 0.266842502435577 0.789590428143365 0.93628125976555
"VaccDscaff6-augustus-gene-108.21" 0.607491855890202 2.67858307823812 3.97252472304985 0.674277258161825 0.500135059658115 NA
"VaccDscaff6-augustus-gene-108.23" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-109.22" 14.1506653611236 0.901141942584065 0.878930639040622 1.02527082633925 0.305235417235872 0.641203008800352
"VaccDscaff6-augustus-gene-109.23" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-109.27" 2.47757256997904 0.629011942779425 2.04347632578984 0.307814646463447 0.758223376098579 NA
"VaccDscaff6-augustus-gene-11.25" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-11.26" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-11.28" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-110.19" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-110.20" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-111.23" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-111.24" 2.17007474515507 2.36078090040693 2.4099904868713 0.979581003853567 0.327292985568783 NA
"VaccDscaff6-augustus-gene-111.26" 2.24875965148822 2.68590142123855 2.16564931323702 1.24022915659595 0.214890646995575 NA
"VaccDscaff6-augustus-gene-113.30" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-113.33" 1.19055489616551 -1.54013851625014 2.95731054517484 -0.520790256120731 0.602512891623587 NA
"VaccDscaff6-augustus-gene-114.13" 3.01201173121157 -0.287540841633168 1.96397049500186 -0.14640792331908 0.883599372806904 0.965355270643674
"VaccDscaff6-augustus-gene-114.15" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-114.17" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-115.13" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-115.15" 0.452985704447892 2.25581457391336 3.99467076916306 0.564706005643109 0.572273748659332 NA
"VaccDscaff6-augustus-gene-115.16" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-116.24" 2.94168746192438 0.642192415358734 2.1650400244116 0.29661918861443 0.766757259451428 0.927266115892543
"VaccDscaff6-augustus-gene-116.25" 18.9484972587986 -0.980882931580852 0.779353825155811 -1.25858486854126 0.208180315282834 0.521226508399279
"VaccDscaff6-augustus-gene-117.15" 5.74082543533587 5.91946490280008 1.74691812486999 3.38851879691879 0.000702712122520194 0.00829751863712795
"VaccDscaff6-augustus-gene-119.27" 17.6054384257045 1.49100263927049 0.805063907234129 1.85203016291336 0.0640214917205652 0.254940296366614
"VaccDscaff6-augustus-gene-119.34" 0.452734746890176 2.25508779183716 3.9947145798171 0.564517876503811 0.57240173761323 NA
"VaccDscaff6-augustus-gene-12.21" 0.150744277258248 0.776745393330706 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff6-augustus-gene-12.22" 0.301990469631928 1.67093956508304 4.03790131463183 0.413813868860089 0.67901042623145 NA
"VaccDscaff6-augustus-gene-12.23" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-12.24" 0.602977109032994 2.66857171848854 3.97297886571134 0.671680320658024 0.501787232236116 NA
"VaccDscaff6-augustus-gene-12.25" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-12.29" 9.23257228235208 -6.78919754339293 1.57414799184167 -4.31293472950401 1.61101690342265e-05 0.000321884016100151
"VaccDscaff6-augustus-gene-120.22" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-120.25" 3.7497597959744 -5.48337933625201 2.20633239386091 -2.48529158684768 0.0129445358528289 0.0849637371353192
"VaccDscaff6-augustus-gene-121.30" 2.1509289806573 -2.59553807694549 2.2283434320623 -1.16478368621275 0.244106564041844 NA
"VaccDscaff6-augustus-gene-121.32" 2.29177657108105 -0.593507276200178 2.38189542900815 -0.249174362976683 0.803225909487713 NA
"VaccDscaff6-augustus-gene-122.29" 8.39301904861623 0.683450337146931 1.1906558924246 0.574011636355472 0.565959926995046 0.845212791862374
"VaccDscaff6-augustus-gene-123.29" 1.04705868668523 -1.32268512167333 2.88623018324969 -0.458274301665044 0.64675538441335 NA
"VaccDscaff6-augustus-gene-124.38" 1.8484057327364 0.895469619361344 2.08343806622217 0.429803810287997 0.667338360942965 NA
"VaccDscaff6-augustus-gene-124.40" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-124.44" 0.356628671198884 -2.09026393813598 4.03455405093709 -0.518090453553467 0.604395160562564 NA
"VaccDscaff6-augustus-gene-124.47" 0.301990469631928 1.67093956508304 4.03790131463183 0.413813868860089 0.67901042623145 NA
"VaccDscaff6-augustus-gene-126.30" 0.602977109032994 2.66857171848854 3.97297886571134 0.671680320658024 0.501787232236116 NA
"VaccDscaff6-augustus-gene-126.31" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-126.33" 2.14925749005284 -2.61677239817414 2.4034830262488 -1.08874178415074 0.276267770164198 NA
"VaccDscaff6-augustus-gene-126.34" 1.63148593964577 -0.788128591713358 2.63688452980059 -0.298886273860828 0.765026820541138 NA
"VaccDscaff6-augustus-gene-126.35" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-128.30" 1.57488041263939 -2.06073402536809 2.72322951131531 -0.756724329258886 0.449215035829667 NA
"VaccDscaff6-augustus-gene-128.31" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-128.34" 2.85438537957775 1.1633392431233 1.96251961056137 0.592778404283323 0.55332946222427 0.838384722236697
"VaccDscaff6-augustus-gene-128.36" 0.596021982667095 1.2983721809031 3.86307355784869 0.336098228899932 0.736796793952799 NA
"VaccDscaff6-augustus-gene-129.22" 0.178314335599442 -1.14680795831178 4.0804728567969 -0.28104780954529 0.778673730280535 NA
"VaccDscaff6-augustus-gene-129.23" 8.00323780737286 -0.849361988029972 1.15262067856317 -0.736896364803002 0.461185374862001 0.777008271800373
"VaccDscaff6-augustus-gene-13.17" 0.607491855890202 2.67858307823812 3.97252472304985 0.674277258161825 0.500135059658115 NA
"VaccDscaff6-augustus-gene-13.18" 3.22976767882451 0.320835258952596 1.85873213321139 0.172609733925608 0.862958200183377 0.959353159130702
"VaccDscaff6-augustus-gene-13.19" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-13.21" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-130.30" 7.86604558990239 6.37373184485014 1.66758333733319 3.82213692242994 0.000132300190573758 0.0020001583811576
"VaccDscaff6-augustus-gene-130.32" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-131.17" 0.566127109854984 -2.78449637817171 3.98629820550247 -0.698516828050682 0.484854037649929 NA
"VaccDscaff6-augustus-gene-133.19" 0.602977109032994 2.66857171848854 3.97297886571134 0.671680320658024 0.501787232236116 NA
"VaccDscaff6-augustus-gene-133.20" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-135.30" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-135.34" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-137.22" 0 NA NA NA NA NA
"VaccDscaff6-augustus-gene-137.23" 0.914505813495405 -3.44859711821927 3.55060456670367 -0.971270400133828 0.331413644616523 NA
"VaccDscaff6-augustus-gene-138.20" 0 NA NA NA NA NA
